AVG_GRD,Activity_Type,AvgCourse,AvgInstructor,Course,CourseTitle,CrsLvlNum,CrsPBAColl,CrsPBADept,CrsPBADiv,Honors,Hours,Instruction_Mode,Level,NComb,NIntrFCQ,N,PCT,RAP,Section,Subject,Subject_Label,Workload,YearTerm,Instructors
3.14,SEM - Seminar,4.53,5.06,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,061,WRTG,Writing and Rhetoric,,20141,
3.33,SEM - Seminar,4.43,5.23,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,062,WRTG,Writing and Rhetoric,,20141,
3.26,SEM - Seminar,5.36,5.71,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,066,WRTG,Writing and Rhetoric,,20141,
3.55,SEM - Seminar,5.13,5.25,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,067,WRTG,Writing and Rhetoric,,20141,
3.56,SEM - Seminar,5.6,5.73,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,068,WRTG,Writing and Rhetoric,,20141,
3.44,SEM - Seminar,4.87,5.53,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,069,WRTG,Writing and Rhetoric,,20141,
3.57,SEM - Seminar,4.27,4.36,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,072,WRTG,Writing and Rhetoric,,20141,
3.69,SEM - Seminar,5.54,6,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,073,WRTG,Writing and Rhetoric,,20141,
3.53,SEM - Seminar,5.05,5.47,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,074,WRTG,Writing and Rhetoric,,20141,
3.19,SEM - Seminar,5.47,5.8,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,075,WRTG,Writing and Rhetoric,,20141,
3.31,SEM - Seminar,5.57,5.71,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,078,WRTG,Writing and Rhetoric,,20141,
4,SEM - Seminar,5.12,5.65,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,079,WRTG,Writing and Rhetoric,,20141,
3.34,SEM - Seminar,4.4,4.9,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,083,WRTG,Writing and Rhetoric,,20141,
3.5,SEM - Seminar,5.07,5.2,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,085,WRTG,Writing and Rhetoric,,20141,
3.1,SEM - Seminar,4.4,4.67,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,086,WRTG,Writing and Rhetoric,,20141,
3.57,SEM - Seminar,5.31,5.54,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,087,WRTG,Writing and Rhetoric,,20141,
3.59,SEM - Seminar,4.87,5.67,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,090,WRTG,Writing and Rhetoric,,20141,
3.7,SEM - Seminar,5.59,5.65,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,091,WRTG,Writing and Rhetoric,,20141,
3.54,SEM - Seminar,4.55,4.63,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,093,WRTG,Writing and Rhetoric,,20141,
3.45,SEM - Seminar,5.77,5.85,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,094,WRTG,Writing and Rhetoric,,20141,
3.38,SEM - Seminar,5,5,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,096,WRTG,Writing and Rhetoric,,20141,
3.38,SEM - Seminar,5.42,5.92,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,3,1,,,1,800,WRTG,Writing and Rhetoric,,20141,
3.57,SEM - Seminar,4.85,5.46,3020,Topics in Writing,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,3,1,,,1,801,WRTG,Writing and Rhetoric,,20141,
3.38,SEM - Seminar,4.38,4.92,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,001,WRTG,Writing and Rhetoric,,20141,
3.65,SEM - Seminar,3.94,5.06,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,003,WRTG,Writing and Rhetoric,,20141,
3.86,SEM - Seminar,4.67,5.6,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,004,WRTG,Writing and Rhetoric,,20141,
3.19,SEM - Seminar,4.83,5.33,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,007,WRTG,Writing and Rhetoric,,20141,
3.32,SEM - Seminar,4.75,5.5,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,009,WRTG,Writing and Rhetoric,,20141,
3.13,SEM - Seminar,4.71,5.5,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,010,WRTG,Writing and Rhetoric,,20141,
3.81,SEM - Seminar,4.5,5.5,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,012,WRTG,Writing and Rhetoric,,20141,
3.13,SEM - Seminar,4.44,4.75,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,013,WRTG,Writing and Rhetoric,,20141,
3.34,SEM - Seminar,5,5.25,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,015,WRTG,Writing and Rhetoric,,20141,
3.93,SEM - Seminar,5.38,5.88,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,016,WRTG,Writing and Rhetoric,,20141,
3.36,SEM - Seminar,5,5.62,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,018,WRTG,Writing and Rhetoric,,20141,
3.88,SEM - Seminar,5.44,5.5,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,021,WRTG,Writing and Rhetoric,,20141,
3.66,SEM - Seminar,5.8,6,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,024,WRTG,Writing and Rhetoric,,20141,
3.28,SEM - Seminar,4.93,5.57,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,026,WRTG,Writing and Rhetoric,,20141,
3.18,SEM - Seminar,5.28,5.61,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,029,WRTG,Writing and Rhetoric,,20141,
3.13,SEM - Seminar,5.46,5.79,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,030,WRTG,Writing and Rhetoric,,20141,
3.17,SEM - Seminar,5.08,5.08,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,032,WRTG,Writing and Rhetoric,,20141,
3.95,SEM - Seminar,5.08,5.77,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,034,WRTG,Writing and Rhetoric,,20141,
3.82,SEM - Seminar,,,3030,Writing on Science and Society,3XXX,AS,PWRT,AH,1,3,P  - In Person,Upper,2,,,,0,888,WRTG,Writing and Rhetoric,,20141,
3.66,SEM - Seminar,5.35,5.76,3035,Technical Communication and Design,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,001,WRTG,Writing and Rhetoric,,20141,
3.51,SEM - Seminar,4.13,4.47,3035,Technical Communication and Design,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,003,WRTG,Writing and Rhetoric,,20141,
3.54,SEM - Seminar,4.93,5.44,3035,Technical Communication and Design,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,007,WRTG,Writing and Rhetoric,,20141,
3.32,SEM - Seminar,4.2,4.87,3035,Technical Communication and Design,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,009,WRTG,Writing and Rhetoric,,20141,
3.58,SEM - Seminar,5.25,5.75,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,001,WRTG,Writing and Rhetoric,,20141,
3.51,SEM - Seminar,5,5.5,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,003,WRTG,Writing and Rhetoric,,20141,
3.36,SEM - Seminar,5.69,6,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,004,WRTG,Writing and Rhetoric,,20141,
3.52,SEM - Seminar,3.94,4.33,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,006,WRTG,Writing and Rhetoric,,20141,
3.33,SEM - Seminar,5.35,5.82,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,009,WRTG,Writing and Rhetoric,,20141,
3.57,SEM - Seminar,5.36,5.71,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,010,WRTG,Writing and Rhetoric,,20141,
3.36,SEM - Seminar,4.93,5.53,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,012,WRTG,Writing and Rhetoric,,20141,
3.42,SEM - Seminar,5.53,5.8,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,013,WRTG,Writing and Rhetoric,,20141,
3.16,SEM - Seminar,5.13,5.53,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,015,WRTG,Writing and Rhetoric,,20141,
3.4,SEM - Seminar,4.92,5.54,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,016,WRTG,Writing and Rhetoric,,20141,
3.31,SEM - Seminar,4.88,5.75,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,018,WRTG,Writing and Rhetoric,,20141,
3.62,SEM - Seminar,4.65,5.06,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,019,WRTG,Writing and Rhetoric,,20141,
3.16,SEM - Seminar,4.88,5.13,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,020,WRTG,Writing and Rhetoric,,20141,
3.51,SEM - Seminar,4.47,5.18,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,024,WRTG,Writing and Rhetoric,,20141,
3.58,SEM - Seminar,4.73,5.4,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,027,WRTG,Writing and Rhetoric,,20141,
3.17,SEM - Seminar,4.63,5.13,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,028,WRTG,Writing and Rhetoric,,20141,
3.41,SEM - Seminar,4.41,4.94,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,030,WRTG,Writing and Rhetoric,,20141,
3.29,SEM - Seminar,4.19,5.06,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,031,WRTG,Writing and Rhetoric,,20141,
3.22,SEM - Seminar,5.18,5.53,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,033,WRTG,Writing and Rhetoric,,20141,
3.72,SEM - Seminar,4.38,4.81,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,036,WRTG,Writing and Rhetoric,,20141,
3.24,SEM - Seminar,4,4.67,3040,Writing on Business and Society,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,1,1,,,0,039,WRTG,Writing and Rhetoric,,20141,
3.39,LEC - Lecture,4.11,4.33,3090,Open Topics in Writing: Advanced,3XXX,AS,PWRT,AH,0,3,P  - In Person,Upper,2,1,,,1,800,WRTG,Writing and Rhetoric,,20141,
3,LEC - Lecture,3.86,4.5,1850,Ritual and Media,1XXX,AS,RLST,AH,0,3,P  - In Person,Lower,1,1,,,0,010,RLST,Religious Studies,,20141,
2.71,LEC - Lecture,4.08,4.17,2400,Religion and Contemporary Society,2XXX,AS,RLST,AH,0,3,P  - In Person,Lower,1,1,,,0,001,RLST,Religious Studies,,20141,
3.09,LEC - Lecture,5.14,5.62,2500,Religions in the United States,2XXX,AS,RLST,AH,0,3,P  - In Person,Lower,1,1,,,0,010,RLST,Religious Studies,,20141,
3.53,LEC - Lecture,,,2600,"Judaism, Christianity, and Islam",2XXX,AS,RLST,AH,0,3,P  - In Person,Lower,1,,,,0,250,RLST,Religious Studies,,20141,
3.24,LEC - Lecture,4.62,4.62,2610,Religions of South Asia,2XXX,AS,RLST,AH,0,3,P  - In Person,Lower,1,1,,,0,010,RLST,Religious Studies,,20141,
2.91,LEC - Lecture,4.71,5.29,2620,Religions of East Asia,2XXX,AS,RLST,AH,0,3,P  - In Person,Lower,1,1,,,0,010,RLST,Religious Studies,,20141,
3.59,LEC - Lecture,5.55,5.87,2700,American Indian Religious Traditions,2XXX,AS,RLST,AH,0,3,P  - In Person,Lower,1,1,,,0,010,RLST,Religious Studies,,20141,
2.83,LEC - Lecture,3.94,4.5,2800,Women and Religion,2XXX,AS,RLST,AH,0,3,P  - In Person,Lower,2,1,,,0,001,RLST,Religious Studies,,20141,
2.78,LEC - Lecture,3.13,3.51,3000,Christian Traditions,3XXX,AS,RLST,AH,0,3,P  - In Person,Upper,1,1,,,0,001,RLST,Religious Studies,,20141,
3.65,LEC - Lecture,,,3000,Christian Traditions,3XXX,AS,RLST,AH,1,3,P  - In Person,Upper,1,,,,0,888,RLST,Religious Studies,,20141,
3.16,LEC - Lecture,4.33,4.21,3600,Islam,3XXX,AS,RLST,AH,0,3,P  - In Person,Upper,1,1,,,0,010,RLST,Religious Studies,,20141,
3.31,LEC - Lecture,5.19,5.46,3820,Topics in Religious Studies,3XXX,AS,RLST,AH,0,3,P  - In Person,Upper,1,1,,,0,001,RLST,Religious Studies,,20141,
3.22,SEM - Seminar,5.4,5.6,4030,Religions in America,4XXX,AS,RLST,AH,0,3,P  - In Person,Upper,2,1,,,0,001,RLST,Religious Studies,,20141,
3,SEM - Seminar,5.45,5.73,4250,Topics in Buddhism,4XXX,AS,RLST,AH,0,3,P  - In Person,Upper,2,1,,,0,001,RLST,Religious Studies,,20141,
2.69,LEC - Lecture,4.33,4.51,1010,Disabilities in Contemporary American Society,1XXX,AS,SLHS,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
3.01,LEC - Lecture,5.05,5.09,1010,Disabilities in Contemporary American Society,1XXX,AS,SLHS,SS,0,3,P  - In Person,Lower,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.84,LEC - Lecture,,,1010,Disabilities in Contemporary American Society,1XXX,AS,SLHS,SS,1,3,P  - In Person,Lower,1,,,,0,888,SLHS,"Speech, Language & Hearing Sci",,20141,
2.7,LEC - Lecture,4.8,4.67,2000,Introduction to Communication Disorders,2XXX,AS,SLHS,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
2.69,LEC - Lecture,4.52,4.82,2010,Science of Human Communication,2XXX,AS,SLHS,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
2.85,LEC - Lecture,4.23,4.52,2010,Science of Human Communication,2XXX,AS,SLHS,SS,0,3,P  - In Person,Lower,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.37,LEC - Lecture,5.84,5.92,2305,American Sign Language 1,2XXX,AS,SLHS,SS,0,4,P  - In Person,Lower,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
2.84,LEC - Lecture,5.67,5.79,2305,American Sign Language 1,2XXX,AS,SLHS,SS,0,4,P  - In Person,Lower,1,1,,,0,003,SLHS,"Speech, Language & Hearing Sci",,20141,
3.24,LEC - Lecture,5.72,5.89,2315,American Sign Language 2,2XXX,AS,SLHS,SS,0,4,P  - In Person,Lower,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
3.01,LEC - Lecture,5.61,5.89,2315,American Sign Language 2,2XXX,AS,SLHS,SS,0,4,P  - In Person,Lower,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.08,LEC - Lecture,5.95,5.95,2325,American Sign Language 3,2XXX,AS,SLHS,SS,0,4,P  - In Person,Lower,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
3.1,LEC - Lecture,4.82,5.35,3106,Hearing Science,3XXX,AS,SLHS,SS,0,3,P  - In Person,Upper,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
2.86,LEC - Lecture,3.6,3.88,3116,Speech Science,3XXX,AS,SLHS,SS,0,3,P  - In Person,Upper,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
3.35,LEC - Lecture,4.61,4.22,4502,Language Disorders: Child and Adult,4XXX,AS,SLHS,SS,0,3,P  - In Person,Upper,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
3.47,LEC - Lecture,4.51,4.47,4512,"Speech Disorders: Voice, Cleft Palate, Motor Disorders, Stuttering",4XXX,AS,SLHS,SS,0,3,P  - In Person,Upper,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.22,LEC - Lecture,5.4,5.77,4560,Language Development,4XXX,AS,SLHS,SS,0,3,P  - In Person,Upper,3,1,,,0,003,SLHS,"Speech, Language & Hearing Sci",,20141,
3.09,LEC - Lecture,5.22,5.51,4704,Audiological Evaluation,4XXX,AS,SLHS,SS,0,3,P  - In Person,Upper,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.59,LEC - Lecture,4.18,4.09,4714,Audiological Rehabilitation,4XXX,AS,SLHS,SS,0,3,P  - In Person,Upper,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.8,LEC - Lecture,4.67,4.97,4918,Introduction to Clinical Practice,4XXX,AS,SLHS,SS,0,2,P  - In Person,Upper,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.98,INT - Internship,,,4938,Internship: Speech-Language Intervention,4XXX,AS,SLHS,SS,0,2,P  - In Person,Upper,1,,,,1,803,SLHS,"Speech, Language & Hearing Sci",,20141,
3.9,LEC - Lecture,4.08,4.88,5000,SLHS Research Methods 1,5XXX,AS,SLHS,SS,0,2,P  - In Person,Masters,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
4,SEM - Seminar,5.31,5.44,5262,Dysphagia,5XXX,AS,SLHS,SS,0,3,P  - In Person,Masters,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.69,SEM - Seminar,5.52,5.77,5282,Acquired Cognitive Disorders,5XXX,AS,SLHS,SS,0,3,P  - In Person,Masters,1,1,,,0,003,SLHS,"Speech, Language & Hearing Sci",,20141,
3.98,LEC - Lecture,4.8,5.37,5612,Learning Disabilities,5XXX,AS,SLHS,SS,0,3,P  - In Person,Masters,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.68,LEC - Lecture,4.92,5.54,6006,Advanced Hearing Science,6XXX,AS,SLHS,SS,0,3,P  - In Person,Masters,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
3.69,SEM - Seminar,5.92,6,6554,Auditory Processes: Child Assessment,6XXX,AS,SLHS,SS,0,3,P  - In Person,Masters,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
3.55,SEM - Seminar,2.7,2.6,6650,Counseling and Professional Ethics,6XXX,AS,SLHS,SS,0,2,P  - In Person,Masters,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.55,SEM - Seminar,2.3,2.5,6660,Multicultural Issues in SLHS and Communication Theory,6XXX,AS,SLHS,SS,0,1,P  - In Person,Masters,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
3.92,PRA - Practicum,,,6918,Practicum 2: Speech-Language-Learning Internship,6XXX,AS,SLHS,SS,0,7,P  - In Person,Masters,1,,,,1,801,SLHS,"Speech, Language & Hearing Sci",,20141,
4,PRA - Practicum,,,6928,Practicum 2: Public School Internship,6XXX,AS,SLHS,SS,0,7,P  - In Person,Masters,1,,,,1,800,SLHS,"Speech, Language & Hearing Sci",,20141,
4,PRA - Practicum,,,6928,Practicum 2: Public School Internship,6XXX,AS,SLHS,SS,0,7,P  - In Person,Masters,1,,,,1,801,SLHS,"Speech, Language & Hearing Sci",,20141,
3.63,SEM - Seminar,4.92,5.62,7000,Research Designs in Human Communication Sciences and Disorders,7XXX,AS,SLHS,SS,0,3,P  - In Person,Doctoral,1,1,,,0,003,SLHS,"Speech, Language & Hearing Sci",,20141,
3.84,SEM - Seminar,4.19,5.19,7200,"Business, Management and Ethics in Audiology",7XXX,AS,SLHS,SS,0,3,P  - In Person,Doctoral,1,1,,,0,002,SLHS,"Speech, Language & Hearing Sci",,20141,
4,SEM - Seminar,5.44,5.89,7550,Mgmt and Prev of Noise and Noise Induced Hearing Loss,7XXX,AS,SLHS,SS,0,2,P  - In Person,Doctoral,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
4,LEC - Lecture,5.05,5.76,7554,Audiometric Instrumentation and Calibration,7XXX,AS,SLHS,SS,0,1,P  - In Person,Doctoral,1,1,,,0,001,SLHS,"Speech, Language & Hearing Sci",,20141,
2.75,LEC - Lecture,4.94,5.35,1001,Introduction to Sociology,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SOCY,Sociology,,20141,
2.36,LEC - Lecture,3.67,3.65,1001,Introduction to Sociology,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,100,SOCY,Sociology,,20141,
2.91,LEC - Lecture,,,1001,Introduction to Sociology,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,,,,0,219,SOCY,Sociology,,20141,
3.13,LEC - Lecture,4.75,5.06,1004,Deviance in U.S. Society,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SOCY,Sociology,,20141,
2.61,LEC - Lecture,,,1004,Deviance in U.S. Society,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,100,SOCY,Sociology,,20141,
2.57,LEC - Lecture,,,1004,Deviance in U.S. Society,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,,,,0,250,SOCY,Sociology,,20141,
2.71,LEC - Lecture,,,1006,The Social Construction of Sexuality,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,2,1,,,0,002,SOCY,Sociology,,20141,
2.58,LEC - Lecture,5.21,5.5,1006,The Social Construction of Sexuality,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,2,1,,,0,100,SOCY,Sociology,,20141,
2.73,LEC - Lecture,5.42,5.61,1006,The Social Construction of Sexuality,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,2,1,,,0,200,SOCY,Sociology,,20141,
2.85,LEC - Lecture,4.92,5.23,1016,"Sex, Gender, and Society 1",1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,2,1,,,0,001,SOCY,Sociology,,20141,
2.78,LEC - Lecture,4.52,5.06,1016,"Sex, Gender, and Society 1",1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,2,1,,,0,002,SOCY,Sociology,,20141,
2.93,LEC - Lecture,4.76,5.27,1016,"Sex, Gender, and Society 1",1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,3,1,,,0,100,SOCY,Sociology,,20141,
2.64,LEC - Lecture,4.96,5.48,1016,"Sex, Gender, and Society 1",1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,2,1,,,0,300,SOCY,Sociology,,20141,
2.44,LEC - Lecture,4.9,5.28,1021,United States Race and Ethnic Relations,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SOCY,Sociology,,20141,
2.98,LEC - Lecture,5.64,6,1021,United States Race and Ethnic Relations,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,002,SOCY,Sociology,,20141,
2.57,LEC - Lecture,4.67,5.24,1021,United States Race and Ethnic Relations,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,100,SOCY,Sociology,,20141,
3.27,LEC - Lecture,4.52,4.88,1022,Ethics and Social Issues in U.S. Health and Medicine,1XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SOCY,Sociology,,20141,
2.72,LEC - Lecture,4.96,5.07,2031,Social Problems,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SOCY,Sociology,,20141,
2.86,LEC - Lecture,4.89,5.08,2031,Social Problems,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,002,SOCY,Sociology,,20141,
3.05,LEC - Lecture,4.35,4.77,2031,Social Problems,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,003,SOCY,Sociology,,20141,
2.95,LEC - Lecture,5.29,5.52,2031,Social Problems,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,004,SOCY,Sociology,,20141,
3.25,LEC - Lecture,,,2031,Social Problems,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,,,,0,220,SOCY,Sociology,,20141,
3.21,LEC - Lecture,4.95,5.09,2034,Drugs in United States Society,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SOCY,Sociology,,20141,
2.91,LEC - Lecture,5.55,5.31,2034,Drugs in United States Society,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,002,SOCY,Sociology,,20141,
2.73,LEC - Lecture,4.44,4.4,2044,Crime and Society,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,2,,,0,001,SOCY,Sociology,,20141,
3.14,LEC - Lecture,5.47,5.43,2044,Crime and Society,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,002,SOCY,Sociology,,20141,
2.96,LEC - Lecture,4.35,5.29,2061,Introduction to Social Statistics,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,001,SOCY,Sociology,,20141,
2.18,LEC - Lecture,3.08,3.94,2061,Introduction to Social Statistics,2XXX,AS,SOCY,SS,0,3,P  - In Person,Lower,1,1,,,0,100,SOCY,Sociology,,20141,
